Cost	Requests	Runtime
672.626308291	305.0	0.0025839805603	
296.453648742	96.0	0.000823020935059	
689.138014728	287.0	0.00241994857788	
306.160669623	106.0	0.000901937484741	
452.467022946	175.0	0.00149393081665	
482.188490586	228.0	0.001953125	
483.61435932	165.0	0.00138092041016	
228.956887038	77.0	0.000948905944824	
401.874930912	247.0	0.00297617912292	
354.991678247	208.0	0.00200295448303	
197.936773118	22.0	0.000241041183472	
623.754072769	317.0	0.00296902656555	
175.634446893	80.0	0.000779867172241	
21.7866444324	39.0	0.000386953353882	
82.2760250731	7.0	0.000101089477539	
282.421484146	125.0	0.00127911567688	
586.31415518	282.0	0.00263094902039	
487.906674183	150.0	0.00163888931274	
577.895256785	323.0	0.00284218788147	
401.033929809	177.0	0.0014820098877	
731.660059686	315.0	0.0029149055481	
371.841278027	244.0	0.00212216377258	
711.575191059	304.0	0.00284790992737	
222.397735332	85.0	0.00073504447937	
340.63757818	145.0	0.0012948513031	
605.142225897	250.0	0.00243806838989	
380.296138446	212.0	0.00185704231262	
614.452597814	230.0	0.0019850730896	
1071.77599601	340.0	0.00288605690002	
711.716181312	273.0	0.00227189064026	
564.451007069	233.0	0.00201797485352	
89.4427191	17.0	0.000182151794434	
538.406272107	284.0	0.00250506401062	
639.777822307	325.0	0.00296688079834	
616.853163191	319.0	0.00277805328369	
466.213990815	282.0	0.00290513038635	
661.412049937	227.0	0.00209593772888	
434.696200417	112.0	0.00099515914917	
460.529513803	232.0	0.00206112861633	
754.48687655	259.0	0.00219702720642	
555.544849198	252.0	0.00207090377808	
659.391579732	200.0	0.00188803672791	
155.138845156	55.0	0.000531911849976	
677.988482783	269.0	0.00230813026428	
359.310593065	167.0	0.00181198120117	
318.269194566	165.0	0.00181317329407	
383.894797602	202.0	0.00186491012573	
239.931014242	47.0	0.000486135482788	
481.621105478	157.0	0.00152397155762	
330.686486911	173.0	0.00165605545044	
521.733100363	278.0	0.00241017341614	
303.879673739	196.0	0.00173687934875	
277.914260141	107.0	0.00094199180603	
198.110902147	102.0	0.000909805297852	
858.400530341	329.0	0.00266408920288	
479.900284857	222.0	0.00183200836182	
104.019902902	31.0	0.000283002853394	
163.292556648	46.0	0.00042200088501	
117.648701758	26.0	0.000268936157227	
551.28861967	228.0	0.00194096565247	
568.179030154	240.0	0.00208187103271	
54.0264715212	17.0	0.000197172164917	
713.700407455	300.0	0.00246810913086	
399.975432064	182.0	0.00154995918274	
460.332474171	148.0	0.00124502182007	
715.299574464	298.0	0.00247311592102	
475.446583087	265.0	0.00224900245667	
246.521669504	142.0	0.00122714042664	
553.95792706	229.0	0.0019268989563	
453.838998449	254.0	0.00215888023376	
385.033955334	210.0	0.00180697441101	
192.956826349	93.0	0.000824928283691	
429.73806931	239.0	0.0020010471344	
432.20573111	287.0	0.00234389305115	
217.588154342	122.0	0.00109314918518	
169.871724597	36.0	0.000330209732056	
535.244080899	278.0	0.00239109992981	
269.419697591	148.0	0.00127387046814	
544.213072275	234.0	0.00206899642944	
345.102480241	174.0	0.00159287452698	
650.660020843	298.0	0.0025999546051	
261.741965112	117.0	0.00106191635132	
585.026903255	331.0	0.00282192230225	
318.853476396	192.0	0.00170993804932	
398.605960308	244.0	0.00216603279114	
630.596941081	292.0	0.00310301780701	
590.893195311	287.0	0.00258493423462	
692.205553151	288.0	0.00288200378418	
331.118248538	169.0	0.00154399871826	
504.626455513	182.0	0.00159382820129	
767.662336899	327.0	0.0027220249176	
600.07260835	297.0	0.00256013870239	
120.929181348	7.0	9.89437103271e-05	
544.345320772	249.0	0.00211381912231	
584.131684757	210.0	0.00176191329956	
470.030795655	273.0	0.00232791900635	
608.441795578	308.0	0.00255584716797	
341.730210032	104.0	0.00091290473938	
293.440198849	86.0	0.000729084014893	
214.111849154	29.0	0.000259160995483	
639.513256181	290.0	0.00239896774292	
289.743946098	110.0	0.000969886779785	
791.387699485	295.0	0.00238800048828	
362.735231369	92.0	0.000765800476074	
325.918292168	95.0	0.000797033309937	
606.019287254	160.0	0.00132608413696	
559.650490162	215.0	0.00183296203613	
627.556990396	233.0	0.00193881988525	
341.195104186	138.0	0.00117492675781	
149.824502625	43.0	0.000397920608521	
245.318396119	57.0	0.000484943389893	
537.605488575	271.0	0.00227689743042	
399.538491922	173.0	0.00148892402649	
265.596482892	70.0	0.000722885131836	
876.404178495	331.0	0.00271892547607	
541.002651516	237.0	0.00214600563049	
318.261506103	171.0	0.00144100189209	
439.904110069	253.0	0.00223088264465	
