Cost	Requests	Runtime
1131.14701304	88.0	0.000159025192261	
3551.02098528	331.0	0.000555038452148	
563.636464306	34.0	8.20159912109e-05	
825.399730976	70.0	0.0001380443573	
1990.91396507	169.0	0.000292778015137	
370.287866318	34.0	9.58442687988e-05	
1943.15223625	187.0	0.000338792800903	
1921.31743639	221.0	0.000378847122192	
1297.24169149	104.0	0.000178098678589	
4852.40362252	455.0	0.00068211555481	
715.934117417	78.0	0.000138998031616	
2767.95961355	274.0	0.000403165817261	
2253.09876057	231.0	0.000383853912354	
2544.77433486	239.0	0.000359058380127	
155.148797696	8.0	5.19752502441e-05	
2083.71183305	195.0	0.000303983688354	
312.725209969	34.0	6.79492950439e-05	
3085.22518652	297.0	0.00047492980957	
4564.06823207	403.0	0.000627040863037	
1048.79111692	88.0	0.000152111053467	
2754.97449958	250.0	0.000396966934204	
970.566646861	52.0	0.000104904174805	
3073.31031152	311.0	0.000494956970215	
3031.52060957	313.0	0.00063681602478	
1823.48332659	142.0	0.000347137451172	
2051.19548202	160.0	0.000238180160522	
357.255430863	51.0	9.01222229004e-05	
3596.28530887	322.0	0.000515937805176	
5464.36911658	475.0	0.00074291229248	
539.935661412	34.0	7.00950622559e-05	
673.545844354	60.0	0.000107049942017	
3301.61017105	319.0	0.000488996505737	
4756.42993823	446.0	0.000684976577759	
948.66388223	79.0	0.000134944915771	
2791.28370824	238.0	0.00034499168396	
2066.30413676	223.0	0.00035285949707	
2612.88291176	241.0	0.000431060791016	
2373.66833873	205.0	0.000319957733154	
613.929026599	52.0	9.51290130615e-05	
905.128743054	106.0	0.000169992446899	
4106.8161711	376.0	0.000570058822632	
3349.93984206	358.0	0.000709772109985	
2288.40738333	205.0	0.000308990478516	
2333.11427483	241.0	0.000375986099243	
3653.35007997	383.0	0.000599145889282	
743.365519691	70.0	0.000118970870972	
1236.55235355	123.0	0.000203132629395	
2929.47842956	310.0	0.000473022460938	
3611.37851313	357.0	0.00054407119751	
1929.57020385	167.0	0.000294923782349	
945.954201049	61.0	0.000128984451294	
2667.31840753	259.0	0.000436067581177	
646.942901753	70.0	0.000131845474243	
841.172775762	88.0	0.000149011611938	
918.208168327	88.0	0.000159025192261	
1706.04720748	150.0	0.000241994857788	
2895.03775523	286.0	0.000458002090454	
1620.23909907	142.0	0.000238180160522	
984.351800402	88.0	0.000144958496094	
4543.01543487	393.0	0.000726938247681	
1739.12120351	158.0	0.000274181365967	
1266.84719463	105.0	0.000178098678589	
4219.93831055	426.0	0.000651836395264	
2127.54628587	213.0	0.000316858291626	
3278.30567384	356.0	0.000571966171265	
909.328913787	97.0	0.000175952911377	
5147.93812239	455.0	0.00072193145752	
3113.36816632	335.0	0.000548124313354	
1811.12688716	187.0	0.000302076339722	
2135.97944044	223.0	0.000334024429321	
4423.85189507	403.0	0.000646114349365	
1769.05535247	131.0	0.000297069549561	
4242.74987543	410.0	0.000622987747192	
1070.12794765	90.0	0.000159025192261	
3668.66578262	313.0	0.000508069992065	
3857.17574789	357.0	0.000569105148315	
2391.18573807	187.0	0.000312089920044	
2770.03474994	214.0	0.000358819961548	
2038.8639073	160.0	0.000397920608521	
3386.41906254	276.0	0.000489950180054	
1419.61568764	150.0	0.000291109085083	
1769.6582899	160.0	0.000269889831543	
760.109562976	79.0	0.000139951705933	
2395.76357572	203.0	0.000334978103638	
4270.03860618	393.0	0.00066089630127	
646.339086194	52.0	0.000101089477539	
4152.92076933	394.0	0.000592947006226	
3024.05260213	258.0	0.000404119491577	
4506.01436468	374.0	0.000566959381104	
1545.32393633	115.0	0.000196933746338	
3166.02040217	277.0	0.000432014465332	
5103.4552341	484.0	0.000747919082642	
5321.7179553	491.0	0.000759124755859	
2774.63005771	267.0	0.000456809997559	
3267.40449282	328.0	0.000483989715576	
418.084473895	33.0	7.5101852417e-05	
2020.27561438	178.0	0.000274181365967	
2119.00969335	178.0	0.000303983688354	
3607.33844626	430.0	0.000714063644409	
1616.69152094	141.0	0.000249862670898	
1158.49035983	115.0	0.000189065933228	
619.79866463	68.0	0.00012993812561	
3777.5320637	365.0	0.000611066818237	
4031.52273423	358.0	0.000648975372314	
1415.41565891	133.0	0.000231981277466	
1016.88506754	79.0	0.0001380443573	
1188.22935587	115.0	0.00019097328186	
1052.39166777	97.0	0.000172853469849	
5632.15127351	527.0	0.000799179077148	
110.390216958	8.0	3.40938568115e-05	
369.453257067	34.0	7.00950622559e-05	
1544.65754893	151.0	0.000241041183472	
1061.50712255	106.0	0.000207901000977	
1677.19327895	160.0	0.000267028808594	
3139.96646461	275.0	0.000456094741821	
3635.44282182	322.0	0.000571966171265	
875.034741664	70.0	0.000141859054565	
2028.53988913	186.0	0.000293016433716	
1068.3572741	87.0	0.000148057937622	
3960.19526647	412.0	0.00117802619934	
1929.82696569	178.0	0.000292062759399	
2906.62208601	258.0	0.000431060791016	
2273.92853172	205.0	0.000357151031494	
517.514011777	34.0	6.69956207275e-05	
1493.46893577	142.0	0.000257015228271	
2332.80330489	231.0	0.000379085540771	
4405.76211599	412.0	0.000654935836792	
2006.58280205	196.0	0.000349044799805	
2568.54955832	232.0	0.000408172607422	
4360.07968879	394.0	0.000679969787598	
5637.59425432	482.0	0.000809192657471	
2340.52984166	227.0	0.000382900238037	
1645.72563033	142.0	0.000234842300415	
1854.33467096	160.0	0.000263929367065	
4278.81615781	403.0	0.000709056854248	
349.709139452	25.0	5.50746917725e-05	
1002.03161505	97.0	0.000228881835938	
3550.39967025	312.0	0.000539064407349	
1177.22949951	106.0	0.000188112258911	
1403.06093714	124.0	0.000211954116821	
2356.40287395	250.0	0.000401973724365	
2476.87403949	250.0	0.000410079956055	
5563.39267826	586.0	0.000924110412598	
1899.73909531	177.0	0.000276803970337	
4831.59406261	465.0	0.000725984573364	
5982.16423014	583.0	0.000920057296753	
853.580285649	97.0	0.000174999237061	
1819.39499546	159.0	0.000269174575806	
1620.50346054	141.0	0.000232934951782	
2881.12609119	276.0	0.000432968139648	
3129.68124926	286.0	0.000490188598633	
5085.62994743	466.0	0.000722885131836	
1052.57399883	97.0	0.000152111053467	
4282.04476732	439.0	0.000700950622559	
691.377480916	61.0	0.000107049942017	
2586.9393597	196.0	0.000316143035889	
1335.86330175	124.0	0.000201940536499	
2432.90963921	223.0	0.000338077545166	
2033.96677751	204.0	0.000319004058838	
2621.51528074	239.0	0.00037407875061	
2312.13950968	203.0	0.000318050384521	
1857.28302066	169.0	0.000279188156128	
4725.06751529	428.0	0.000663995742798	
4934.41616273	403.0	0.000608921051025	
2792.9435752	276.0	0.000464916229248	
858.825953811	70.0	0.000142097473145	
1214.3349008	106.0	0.000180006027222	
2593.26314428	240.0	0.000380992889404	
5246.53103748	448.0	0.000723123550415	
3656.55888034	313.0	0.00057578086853	
2159.49509227	196.0	0.000293016433716	
571.89419104	43.0	8.20159912109e-05	
1455.56057743	133.0	0.000260829925537	
3141.03899156	250.0	0.000416994094849	
2338.46437614	214.0	0.000388860702515	
2254.3937619	203.0	0.000347852706909	
1634.24140108	151.0	0.000247001647949	
2179.41738532	214.0	0.000344038009644	
812.567226963	70.0	0.000134944915771	
3987.81726022	392.0	0.00063419342041	
3884.99141523	439.0	0.000678777694702	
2376.32926403	231.0	0.000379085540771	
2861.37577667	268.0	0.000439167022705	
2046.2258707	168.0	0.000295877456665	
3647.50848867	322.0	0.000542879104614	
837.219652492	61.0	0.000113964080811	
559.639923806	52.0	0.000100135803223	
1038.58867264	96.0	0.000159978866577	
3362.56967706	311.0	0.000530958175659	
1063.72700474	104.0	0.000184059143066	
655.131754363	52.0	9.98973846436e-05	
1840.08206122	152.0	0.000293016433716	
1809.32196984	150.0	0.000416994094849	
2660.92074135	255.0	0.000415086746216	
854.953040793	70.0	0.000133991241455	
4559.2010203	401.0	0.000665903091431	
2414.33443652	231.0	0.000389814376831	
4782.65925497	421.0	0.00073504447937	
1981.94039188	221.0	0.000375986099243	
470.027343833	42.0	9.79900360107e-05	
1002.64439363	106.0	0.000195026397705	
3061.9221809	312.0	0.000567197799683	
554.098910456	61.0	0.000128984451294	
3988.6665177	349.0	0.000649929046631	
1753.47709536	178.0	0.000304937362671	
858.638442307	95.0	0.000175952911377	
3181.45124646	277.0	0.000501155853271	
3265.98725999	303.0	0.000488996505737	
2032.4480156	214.0	0.00036096572876	
1611.44895068	141.0	0.00025200843811	
4136.39066377	439.0	0.000703096389771	
2531.62211947	250.0	0.000473022460938	
1937.58787012	169.0	0.000292062759399	
1155.89221462	96.0	0.000170230865479	
3582.5565639	348.0	0.000580072402954	
1611.30657529	160.0	0.000290155410767	
2902.9938961	286.0	0.000607967376709	
2489.9790952	272.0	0.000449180603027	
3221.29891322	340.0	0.000537872314453	
1899.90811493	177.0	0.000295162200928	
765.138120408	70.0	0.000155925750732	
1374.66997596	124.0	0.000224113464355	
4418.55291567	367.0	0.000627994537354	
1339.31178411	133.0	0.000249147415161	
2316.56632351	204.0	0.000422954559326	
2698.36743276	284.0	0.000502109527588	
2523.49372853	179.0	0.000349998474121	
2546.84565221	241.0	0.000401973724365	
3210.96643276	293.0	0.000463008880615	
1935.82444538	195.0	0.000354051589966	
952.715213663	88.0	0.000170946121216	
2388.219838	205.0	0.000367879867554	
799.317759643	79.0	0.000263929367065	
624.744086582	69.0	0.000140190124512	
514.041720893	61.0	0.0001380443573	
3485.99356529	304.0	0.00058913230896	
1684.16986347	151.0	0.000257015228271	
2700.23646887	286.0	0.000464916229248	
2790.89977982	266.0	0.000444889068604	
2358.02176498	203.0	0.000345945358276	
2560.78098391	257.0	0.000482082366943	
2810.33830486	249.0	0.000400066375732	
3724.29099091	388.0	0.000617027282715	
5079.62588129	465.0	0.000747919082642	
2315.94207811	205.0	0.000355005264282	
1376.1217778	115.0	0.000191926956177	
1925.68949533	169.0	0.000334024429321	
1131.81607336	79.0	0.0001380443573	
4320.33828527	412.0	0.000642061233521	
1784.3981549	169.0	0.000293016433716	
1007.35018963	96.0	0.000186920166016	
1040.528203	88.0	0.000150203704834	
1128.74852466	97.0	0.00018310546875	
3175.05855798	277.0	0.000436067581177	
3296.11293602	301.0	0.00052285194397	
830.95460581	61.0	0.000128030776978	
5808.20403682	545.0	0.000912189483643	
3121.27871941	293.0	0.000589847564697	
2507.43355003	250.0	0.000430822372437	
1167.09224881	95.0	0.000169992446899	
1160.07241663	97.0	0.000164031982422	
1234.26656424	88.0	0.000155925750732	
4868.56463368	524.0	0.000802993774414	
6949.74070201	668.0	0.000983953475952	
1955.58517038	169.0	0.000277042388916	
248.365552017	25.0	7.08103179932e-05	
3581.1608993	380.0	0.000602006912231	
1358.31336139	141.0	0.000247001647949	
3249.86174824	330.0	0.000514984130859	
837.096429162	79.0	0.000137090682983	
4304.94848406	421.0	0.000636100769043	
4253.55373517	400.0	0.000649929046631	
1197.75071389	114.0	0.000178813934326	
2571.82181766	214.0	0.00038480758667	
944.634781671	79.0	0.000144004821777	
1852.71413262	142.0	0.000272035598755	
2011.43037814	213.0	0.000355005264282	
2684.56148742	257.0	0.000415086746216	
2753.3298852	232.0	0.000373125076294	
1372.12958082	124.0	0.00019907951355	
608.707314144	51.0	8.79764556885e-05	
2707.88386796	214.0	0.000369787216187	
1292.41077916	123.0	0.000216960906982	
589.509627238	61.0	0.000109195709229	
2494.24694171	256.0	0.00040602684021	
1926.84172645	177.0	0.000272035598755	
778.395843258	95.0	0.000149011611938	
1872.08982032	169.0	0.000262975692749	
5170.61759623	518.0	0.000792980194092	
2465.88445357	266.0	0.000408887863159	
1949.87193854	187.0	0.000320911407471	
1585.67426309	142.0	0.000236988067627	
1290.93724392	133.0	0.000225067138672	
2225.87298969	169.0	0.000279903411865	
3413.02510135	295.0	0.000465869903564	
1295.28071637	106.0	0.000170946121216	
3525.28963335	286.0	0.000466108322144	
2795.25882407	241.0	0.00037693977356	
667.511934688	59.0	0.000108003616333	
