Cost	Requests	Runtime
591.410532496	673.0	0.00710988044739	
317.756370797	179.0	0.00190997123718	
1363.22857364	2386.0	0.0252540111542	
807.874499289	723.0	0.00688815116882	
3189.7661732	6550.0	0.0645802021027	
3212.52424315	7289.0	0.0710761547089	
1463.28543108	3083.0	0.0291619300842	
1712.02356328	4683.0	0.0462222099304	
1265.27411784	1671.0	0.0154371261597	
1326.6966715	2536.0	0.0243709087372	
5074.62306281	8132.0	0.0786318778992	
2549.01297151	3915.0	0.0369942188263	
2399.90422928	7398.0	0.0724749565125	
1460.15171937	3569.0	0.0344240665436	
876.936888973	1269.0	0.0129170417786	
3819.78006513	8133.0	0.0786428451538	
2454.87015086	3576.0	0.0348742008209	
3500.38119641	7707.0	0.0746259689331	
1271.93077482	1229.0	0.0112190246582	
1627.20441571	3091.0	0.0303671360016	
2225.41593902	3734.0	0.0357539653778	
1405.23489849	3305.0	0.0323970317841	
549.604628171	344.0	0.00329899787903	
1004.67779036	1804.0	0.0173690319061	
266.128881095	79.0	0.000745058059692	
2752.42745089	5452.0	0.0538790225983	
2108.4837378	3002.0	0.0283260345459	
2526.64762149	6463.0	0.0628600120544	
3271.62436688	6911.0	0.0708119869232	
859.916800767	1142.0	0.0115768909454	
1632.26264876	1853.0	0.0188488960266	
2705.66981773	7254.0	0.0747718811035	
1884.28625133	4374.0	0.0447359085083	
3539.43121295	7540.0	0.0750210285187	
1159.89760804	1196.0	0.0110838413239	
1657.44299209	3588.0	0.0391359329224	
2980.67700202	8008.0	0.105468034744	
1425.48718999	2563.0	0.0298991203308	
1525.48269028	3771.0	0.0420818328857	
2789.75635644	6166.0	0.0598950386047	
2428.57570586	4665.0	0.0462901592255	
1578.78496723	1912.0	0.0179719924927	
3444.42976817	6708.0	0.0665640830994	
2062.12622185	3389.0	0.0376698970795	
1277.53684357	1715.0	0.0193259716034	
2924.86770593	7393.0	0.0768067836761	
883.237135097	1251.0	0.013158082962	
4516.77903351	8162.0	0.0840241909027	
1959.02553	3663.0	0.036013841629	
