Cost	Requests	Runtime
1596.28515821	2624.0	0.0264918804169	
4646.43890654	7962.0	0.0856399536133	
739.741580339	993.0	0.00977611541748	
1429.39246812	2714.0	0.0292730331421	
2553.17005824	6573.0	0.076122045517	
2393.88877977	5375.0	0.0555160045624	
2582.33606447	7001.0	0.0690290927887	
4242.75985562	7998.0	0.0819189548492	
3078.70901171	8184.0	0.0869679450989	
1673.3498917	2936.0	0.0295739173889	
3852.66827619	7430.0	0.0756809711456	
2959.17820894	7914.0	0.0812950134277	
3327.58424154	6464.0	0.0667791366577	
1332.41833214	1872.0	0.0191779136658	
2980.26291912	5881.0	0.060742855072	
2551.02787177	4035.0	0.0404930114746	
3040.51602105	7946.0	0.0825898647308	
1613.49461469	2902.0	0.0297968387604	
1662.17754141	2731.0	0.0265469551086	
396.988898708	159.0	0.00163793563843	
3131.99473877	7487.0	0.0729260444641	
3290.80575147	8071.0	0.0795810222626	
1508.65589029	1562.0	0.0146908760071	
1714.31389189	2563.0	0.0246849060059	
2102.85507395	6017.0	0.0599920749664	
2025.34563725	4666.0	0.0456898212433	
1524.56227662	2898.0	0.0283420085907	
1585.93332984	3950.0	0.0380470752716	
2767.42062914	3653.0	0.0361659526825	
2133.53583152	5702.0	0.0567679405212	
3074.8396589	5113.0	0.0493361949921	
2294.97626659	4850.0	0.048045873642	
1852.16486162	4060.0	0.040335893631	
3212.80653752	6524.0	0.0636591911316	
1772.16887825	4107.0	0.041207075119	
2123.05966089	2503.0	0.0233941078186	
198.619417826	101.0	0.000993013381958	
2699.6529413	6686.0	0.0688059329987	
2451.506689	5340.0	0.0532660484314	
2357.28949096	5805.0	0.0573289394379	
2002.22049898	6228.0	0.061919927597	
2365.14590693	6601.0	0.0666840076447	
1101.8988873	1709.0	0.0171220302582	
444.953178311	329.0	0.0033700466156	
1820.12817008	3967.0	0.0388808250427	
1883.48062605	5660.0	0.0597159862518	
731.433282368	812.0	0.00792217254639	
2840.03184164	4528.0	0.0452299118042	
838.977255079	664.0	0.0061399936676	
2134.24967775	4217.0	0.0415270328522	
3018.20665035	5921.0	0.0602321624756	
2597.00303496	5089.0	0.0522949695587	
2457.87001868	5270.0	0.0544669628143	
1436.3960357	1865.0	0.0190210342407	
2548.98116825	3618.0	0.0373568534851	
2004.0746117	5772.0	0.0591990947723	
3390.58241701	6518.0	0.0662431716919	
2762.45692643	4352.0	0.0446162223816	
2785.40799886	5433.0	0.054435968399	
2617.10950466	5762.0	0.0583629608154	
1698.77108189	1942.0	0.0196928977966	
2846.66541889	7093.0	0.0725739002228	
3415.61088081	6146.0	0.0628488063812	
1858.14647104	3822.0	0.0390319824219	
2086.9266737	5200.0	0.0531990528107	
3311.46004402	5945.0	0.0601720809937	
2106.36708883	3603.0	0.0366480350494	
2412.56609991	5348.0	0.0548820495605	
1265.85428951	1601.0	0.0160419940948	
1869.9904088	4969.0	0.049427986145	
1593.06830536	3447.0	0.034628868103	
1047.63881006	1876.0	0.017991065979	
584.991078889	441.0	0.0045018196106	
1741.64924806	2921.0	0.028137922287	
2398.06953205	4191.0	0.0416879653931	
1068.32921887	1509.0	0.0144989490509	
2650.25944003	6681.0	0.0654430389404	
467.939277676	460.0	0.00437903404236	
2839.91691453	6078.0	0.0608201026917	
1793.21058292	3573.0	0.034206867218	
2281.08905583	2899.0	0.0270760059357	
1601.10492504	3064.0	0.0301289558411	
2382.34533156	3685.0	0.0355501174927	
1571.50601444	3743.0	0.0373530387878	
2260.9831021	6796.0	0.0683209896088	
2407.49111009	5240.0	0.0534701347351	
937.813449298	772.0	0.00786399841309	
447.159127579	387.0	0.00372314453125	
1923.97959699	4656.0	0.0451459884644	
2367.23655667	3761.0	0.0366470813751	
2705.64209451	7285.0	0.0723550319672	
1913.83291963	3756.0	0.0365869998932	
2754.55048956	6650.0	0.0674171447754	
2504.26179251	2614.0	0.0262660980225	
2630.48252636	4521.0	0.0453050136566	
1507.97765612	2677.0	0.0268230438232	
3628.53152247	7764.0	0.0787200927734	
3337.5837883	6241.0	0.0628750324249	
3430.9204431	7778.0	0.0790259838104	
2381.00086567	5510.0	0.0558359622955	
2165.0811285	3137.0	0.0314428806305	
1438.38354007	2456.0	0.0246651172638	
1516.21333725	2470.0	0.0253429412842	
570.44341415	520.0	0.00527596473694	
579.078309256	368.0	0.0038800239563	
2543.63084743	4789.0	0.048299074173	
3244.2829279	5970.0	0.0606739521027	
1026.34939429	861.0	0.00858807563782	
2250.01253421	3999.0	0.0431990623474	
3192.57334002	6666.0	0.0735688209534	
1122.91289585	2006.0	0.0219359397888	
633.495266512	631.0	0.00792694091797	
1847.08330002	3956.0	0.0390820503235	
3106.89531766	5260.0	0.0532469749451	
3212.60092746	6223.0	0.0635979175568	
1836.42297205	5242.0	0.0516278743744	
3140.53200679	6023.0	0.0656719207764	
3289.60327088	6295.0	0.0638928413391	
370.048082796	235.0	0.00221300125122	
4067.14665534	7717.0	0.0767600536346	
3502.11932239	7616.0	0.0771749019623	
1775.6042634	3674.0	0.0354619026184	
967.256961588	1396.0	0.0158250331879	
1587.93798296	3647.0	0.0353150367737	
2050.76717993	4101.0	0.0432469844818	
1642.95159202	3150.0	0.0308690071106	
1275.49283288	2565.0	0.0252499580383	
3729.4107033	7850.0	0.0763738155365	
1527.7729499	2489.0	0.0239560604095	
526.961655285	455.0	0.00425291061401	
3460.21431649	7098.0	0.0699551105499	
4033.41976116	7604.0	0.0742399692535	
1841.28629255	3841.0	0.0379040241241	
2838.58893524	4256.0	0.0418329238892	
2762.36443073	4455.0	0.0439109802246	
2126.62601375	3962.0	0.0384628772736	
3657.52213783	8162.0	0.0920469760895	
3913.62045352	7841.0	0.0827829837799	
