Cost	Requests	Runtime
619.14763783	61.0	0.000112056732178	
992.622092668	106.0	0.000159978866577	
2032.37037253	248.0	0.000327110290527	
869.356936938	97.0	0.000136852264404	
1649.56676306	194.0	0.000258922576904	
849.55970283	82.0	0.000149965286255	
1213.97790236	151.0	0.000232934951782	
281.441735018	43.0	7.60555267334e-05	
1216.35661689	168.0	0.000226974487305	
1504.14780422	159.0	0.000226020812988	
2157.18931473	259.0	0.000339031219482	
940.928988162	132.0	0.000178098678589	
830.406993869	115.0	0.000159025192261	
1112.07300861	103.0	0.000162839889526	
1189.64759876	142.0	0.00019097328186	
1629.4252868	186.0	0.000296115875244	
1068.80767146	106.0	0.000157833099365	
1305.75882943	151.0	0.000202178955078	
380.878646428	34.0	5.91278076172e-05	
1792.63094161	174.0	0.000236034393311	
1361.01751644	140.0	0.000195980072021	
856.281607153	83.0	0.0001380443573	
636.705085555	70.0	0.000104904174805	
2146.86683471	282.0	0.000371932983398	
763.036720544	90.0	0.000149011611938	
811.74519341	79.0	0.000114917755127	
969.287874063	106.0	0.000195026397705	
991.192548571	106.0	0.00015115737915	
557.432049488	55.0	0.000101089477539	
2054.46973974	203.0	0.000290870666504	
602.449403533	76.0	0.000114917755127	
922.514522666	106.0	0.000144958496094	
795.143489562	106.0	0.000150203704834	
1234.64137778	149.0	0.000203132629395	
1500.63670082	167.0	0.000229835510254	
689.963557005	88.0	0.000127077102661	
1605.05357468	158.0	0.00021505355835	
1055.55639786	124.0	0.000277042388916	
2155.31827977	239.0	0.000347137451172	
1219.57841912	124.0	0.00017786026001	
1417.04965228	159.0	0.000239849090576	
533.857353895	52.0	9.32216644287e-05	
676.993018898	79.0	0.000118017196655	
717.559648619	78.0	0.000111103057861	
766.259494138	79.0	0.000155925750732	
1318.59092814	140.0	0.000331878662109	
845.430942554	114.0	0.000207901000977	
862.154972888	97.0	0.000189065933228	
593.675059242	60.0	0.000108003616333	
608.515364196	70.0	0.000113010406494	
1556.25763667	183.0	0.000266075134277	
777.269913672	115.0	0.000162839889526	
1727.69095104	196.0	0.000261068344116	
1305.59643636	158.0	0.000230073928833	
859.642654064	106.0	0.000144958496094	
929.512142534	114.0	0.000271081924438	
984.119769878	132.0	0.000181913375854	
81.0246875958	5.0	2.00271606445e-05	
1970.455751	230.0	0.000296115875244	
643.647067018	61.0	9.60826873779e-05	
1491.44543722	159.0	0.000242948532104	
1646.25493462	204.0	0.00028395652771	
812.684250815	79.0	0.000112056732178	
1825.55932987	205.0	0.000262975692749	
766.293196051	79.0	0.0001220703125	
835.296977528	94.0	0.000149011611938	
465.724081889	52.0	8.29696655273e-05	
685.895040651	78.0	0.000113010406494	
1438.16450577	169.0	0.000228881835938	
913.672608517	96.0	0.000132083892822	
1501.28399176	157.0	0.000247955322266	
1028.94282015	124.0	0.000200033187866	
