Cost	Requests	Runtime
277.136997787	111.0	0.00108098983765	
607.258423875	486.0	0.00461316108704	
1329.97289268	804.0	0.0073881149292	
1585.9949534	1204.0	0.0111110210419	
1187.73244776	966.0	0.0083920955658	
1207.56266099	812.0	0.00825095176697	
332.225564942	205.0	0.00185704231262	
1047.6501197	1015.0	0.00946998596191	
1219.0938189	899.0	0.00872707366943	
730.461922844	595.0	0.00598216056824	
1210.62859745	864.0	0.00862812995911	
254.781923677	126.0	0.00132489204407	
1042.74314832	901.0	0.00885105133057	
697.265722472	707.0	0.00683999061584	
1182.79069698	1098.0	0.0107080936432	
761.584614642	899.0	0.00850701332092	
1216.4443756	894.0	0.00841212272644	
543.884875524	524.0	0.00511503219604	
632.574775509	409.0	0.00394415855408	
623.158194549	398.0	0.00370311737061	
795.641683378	424.0	0.00442004203796	
1056.55851265	929.0	0.00869297981262	
1128.71400917	688.0	0.00716114044189	
919.362076594	900.0	0.00904202461243	
588.798869894	232.0	0.00222182273865	
771.492992945	965.0	0.0097439289093	
1072.31799188	1090.0	0.0106418132782	
586.570742019	383.0	0.00344085693359	
731.017139041	368.0	0.00334286689758	
725.536602917	603.0	0.00622701644897	
1211.79828676	1077.0	0.0112581253052	
1353.11693795	1188.0	0.0119400024414	
292.387196997	147.0	0.00143218040466	
777.078072341	737.0	0.00661778450012	
1119.19665784	880.0	0.00823283195496	
1048.68197388	879.0	0.00820398330688	
756.918487503	899.0	0.00875091552734	
1102.93421935	1132.0	0.0101010799408	
386.477472342	232.0	0.00230479240417	
232.293329958	114.0	0.0010461807251	
1004.90846372	722.0	0.00697493553162	
1071.20400275	806.0	0.00824999809265	
657.062018089	738.0	0.00677108764648	
769.182101903	631.0	0.0058970451355	
622.556659266	618.0	0.00559592247009	
259.938187882	131.0	0.00119996070862	
325.856907348	156.0	0.00144600868225	
1245.36304566	805.0	0.00818610191345	
892.286757838	545.0	0.00488090515137	
1269.22028104	1224.0	0.0108950138092	
1361.60719431	1085.0	0.00950002670288	
1412.34109128	1041.0	0.0094358921051	
397.786410398	283.0	0.00276398658752	
818.699618918	614.0	0.0058069229126	
758.829109504	810.0	0.00728607177734	
1276.88197576	1092.0	0.00973200798035	
424.198831562	176.0	0.00170993804932	
280.274467389	145.0	0.00129199028015	
347.626667688	86.0	0.000765085220337	
701.046767794	360.0	0.00313019752502	
655.343999462	479.0	0.00411820411682	
428.62335634	347.0	0.00301289558411	
786.11092147	989.0	0.00872993469238	
1010.5428149	846.0	0.00721907615662	
246.992402878	106.0	0.000971078872681	
738.255952208	462.0	0.00404691696167	
610.817700191	522.0	0.0048520565033	
729.612887005	874.0	0.00819396972656	
678.993517041	291.0	0.00264596939087	
419.544346948	339.0	0.00311708450317	
1094.32095735	958.0	0.00888419151306	
649.249493823	502.0	0.0046010017395	
1063.25989508	1116.0	0.0100259780884	
917.226464701	973.0	0.00862193107605	
797.922726811	718.0	0.00634098052979	
478.504223207	374.0	0.00329303741455	
702.09309445	449.0	0.00382494926453	
274.393521224	144.0	0.00133419036865	
1003.30294183	1019.0	0.0100438594818	
1025.72749158	822.0	0.00777912139893	
920.584302607	876.0	0.00804495811462	
141.968160954	50.0	0.000493049621582	
279.390527446	150.0	0.00136685371399	
958.948403583	891.0	0.00780510902405	
1236.07589231	1078.0	0.00992178916931	
598.145473249	283.0	0.00249004364014	
490.916554453	350.0	0.00312685966492	
1321.43997809	1272.0	0.011216878891	
160.668108818	52.0	0.000591039657593	
385.50848714	252.0	0.00224184989929	
519.18581375	408.0	0.0036039352417	
1497.13469755	1254.0	0.0115978717804	
