Cost	Requests	Runtime
4785.96957475	635.0	0.0010838508606	
1693.92902592	205.0	0.000411987304688	
946.022981237	114.0	0.000219106674194	
5356.39360844	574.0	0.00101900100708	
4809.63529336	528.0	0.00132513046265	
4616.86750059	511.0	0.000847101211548	
661.958430522	70.0	0.000142097473145	
5271.92894821	609.0	0.000999927520752	
2447.85867384	277.0	0.00048303604126	
1796.46938332	223.0	0.000406980514526	
7068.37056022	834.0	0.00140786170959	
6502.45662483	896.0	0.00147795677185	
1092.21493317	124.0	0.000236988067627	
5297.23477846	583.0	0.00102090835571	
3629.71125525	482.0	0.000818967819214	
4474.91776009	456.0	0.00082802772522	
5985.17153405	688.0	0.00114297866821	
4952.29802573	556.0	0.000939846038818	
5195.05784961	706.0	0.00118494033813	
4161.71980794	535.0	0.000881195068359	
2223.9587427	259.0	0.000456094741821	
4319.30401705	511.0	0.000880002975464	
6592.73632458	714.0	0.0011990070343	
9422.03064072	1132.0	0.00200414657593	
1088.03796656	115.0	0.00021505355835	
7791.75768482	898.0	0.00143694877625	
7153.6578087	952.0	0.0015389919281	
4445.50332689	491.0	0.000792026519775	
7050.02361233	735.0	0.00121402740479	
5199.89819769	627.0	0.00100994110107	
5065.36996119	673.0	0.00110197067261	
7706.38177315	850.0	0.00145101547241	
6869.62555666	813.0	0.00139093399048	
6560.35279239	918.0	0.0014431476593	
1026.84274126	114.0	0.000206232070923	
3303.81634451	428.0	0.000724077224731	
10276.1298268	1279.0	0.00212001800537	
5801.84863129	736.0	0.00121283531189	
2273.82943831	286.0	0.000485181808472	
2545.2209435	303.0	0.000494003295898	
7158.49369594	979.0	0.00160694122314	
7538.02215428	880.0	0.00139498710632	
6441.11630057	700.0	0.00113892555237	
3204.89599406	299.0	0.000560998916626	
5994.05306908	673.0	0.00109696388245	
5723.8860115	716.0	0.00118517875671	
4677.89469593	571.0	0.000910997390747	
6364.75126936	709.0	0.00119781494141	
5320.26572978	708.0	0.00144505500793	
4711.01059674	562.0	0.000880002975464	
6206.32081099	716.0	0.0011830329895	
1986.34781769	223.0	0.000384092330933	
2186.13151509	232.0	0.000394105911255	
2473.81229338	250.0	0.000430107116699	
4510.85203386	457.0	0.00081992149353	
7844.72720682	966.0	0.00155687332153	
2912.55017911	348.0	0.00101900100708	
5470.94004497	592.0	0.00095796585083	
2806.1574004	340.0	0.000639200210571	
3292.38205087	430.0	0.000767946243286	
6104.40716015	837.0	0.00143003463745	
2120.11401401	241.0	0.000414133071899	
3188.84724634	373.0	0.000633001327515	
3368.51650153	393.0	0.000657081604004	
4741.73124919	528.0	0.000927925109863	
6406.36141353	825.0	0.00137209892273	
6355.69760205	736.0	0.00120615959167	
2741.70735398	295.0	0.000509023666382	
3362.9125265	403.0	0.000677108764648	
5034.24609365	614.0	0.00098705291748	
6908.81827874	853.0	0.00140905380249	
2100.96416804	249.0	0.000417947769165	
3636.70339162	412.0	0.000710964202881	
5860.55248991	709.0	0.00119185447693	
2298.87540211	284.0	0.000489950180054	
3788.85833623	457.0	0.000808000564575	
8999.72065297	1069.0	0.00174117088318	
3530.13598457	403.0	0.000707864761353	
1104.10041912	140.0	0.000244855880737	
3490.89473732	446.0	0.000717878341675	
1041.2783913	97.0	0.000198841094971	
5849.37952243	680.0	0.00116205215454	
3396.63747562	430.0	0.000712871551514	
3493.87684131	367.0	0.000611066818237	
3334.90329593	358.0	0.000617980957031	
2107.36770146	248.0	0.000417947769165	
5462.96436723	698.0	0.00114893913269	
4576.39805624	501.0	0.000822067260742	
2664.74402611	384.0	0.00067400932312	
2609.10007087	286.0	0.000610828399658	
2090.88531016	213.0	0.000425100326538	
4506.71693231	529.0	0.000964879989624	
1241.9787191	151.0	0.000285148620605	
2681.36159233	320.0	0.000553846359253	
1341.15692806	177.0	0.000295162200928	
9546.82849671	1067.0	0.00181794166565	
4483.19479321	493.0	0.000825166702271	
252.76403572	25.0	7.20024108887e-05	
5297.43278875	634.0	0.00110912322998	
765.358582647	104.0	0.000193119049072	
1700.57474182	187.0	0.000349044799805	
4489.93526586	518.0	0.000886917114258	
8654.6496583	1056.0	0.00179505348206	
5948.29375017	751.0	0.00125908851624	
2027.12706505	231.0	0.000498056411743	
5926.78678775	628.0	0.00102210044861	
1653.93627664	178.0	0.000304937362671	
6763.64122154	727.0	0.00118494033813	
