Cost	Requests	Runtime
374.195362852	78.0	0.00081992149353	
347.760534509	67.0	0.000659942626953	
285.696796317	77.0	0.00062894821167	
143.388352081	39.0	0.000346899032593	
430.720770851	79.0	0.000775098800659	
93.0496280138	15.0	0.000165939331055	
358.555223063	86.0	0.000684976577759	
193.52435429	53.0	0.000470161437988	
117.82581374	6.0	8.9168548584e-05	
391.98700104	79.0	0.000679969787598	
141.335875503	13.0	0.000146865844727	
316.944448926	54.0	0.000457048416138	
322.435852606	79.0	0.000661134719849	
286.639840688	77.0	0.000687122344971	
175.077555818	34.0	0.00032114982605	
175.007200807	44.0	0.000432968139648	
337.330286821	60.0	0.000608921051025	
250.637771097	64.0	0.00066614151001	
163.834379295	41.0	0.000412940979004	
75.524048521	5.0	7.58171081543e-05	
244.399956263	52.0	0.000468969345093	
103.773792453	13.0	0.000133991241455	
228.143691622	52.0	0.000440120697021	
302.226290667	66.0	0.000569105148315	
306.73044944	62.0	0.000521183013916	
231.202770791	31.0	0.00034499168396	
125.466796474	16.0	0.000186920166016	
254.519043291	58.0	0.000531911849976	
379.282529069	84.0	0.000687837600708	
377.97383591	82.0	0.000677824020386	
295.065618365	65.0	0.000550031661987	
195.386556656	52.0	0.000517129898071	
137.632532417	29.0	0.000296115875244	
150.868359469	36.0	0.00031590461731	
242.205759915	57.0	0.000452995300293	
142.957896848	13.0	0.000139951705933	
578.534092505	85.0	0.000668048858643	
120.51372431	31.0	0.000288009643555	
140.742594405	16.0	0.000169992446899	
466.442031063	84.0	0.000702857971191	
102.360872141	29.0	0.000306844711304	
385.485606956	79.0	0.000698089599609	
243.704333093	64.0	0.000581026077271	
428.857540425	84.0	0.000690937042236	
113.302925597	22.0	0.000226020812988	
401.612238401	82.0	0.000673055648804	
171.00976172	37.0	0.000317811965942	
70.5740755768	27.0	0.00026798248291	
197.527407017	35.0	0.000318050384521	
259.684419881	72.0	0.000616073608398	
275.001951537	47.0	0.000407934188843	
204.546291721	48.0	0.000403881072998	
383.677153069	82.0	0.00077486038208	
303.732920848	70.0	0.00063681602478	
361.8356096	84.0	0.000717878341675	
278.690451116	40.0	0.000393867492676	
268.872086652	40.0	0.000355958938599	
159.010219773	52.0	0.000464200973511	
329.210848682	79.0	0.00069785118103	
280.958470259	79.0	0.000643968582153	
316.54056414	59.0	0.000677824020386	
137.189853707	27.0	0.000242948532104	
116.401916752	26.0	0.000259160995483	
227.165028965	42.0	0.000408172607422	
293.633573208	76.0	0.000629901885986	
57.697486947	3.0	8.89301300049e-05	
257.93164871	66.0	0.000588893890381	
161.844830272	41.0	0.000379800796509	
221.791935518	64.0	0.000555038452148	
125.957606878	18.0	0.000207185745239	
346.874395374	74.0	0.000668048858643	
84.1724420461	4.0	8.20159912109e-05	
259.254614754	83.0	0.000684022903442	
237.302083133	49.0	0.000453948974609	
85.4751425854	7.0	0.000101089477539	
188.184384155	68.0	0.000614166259766	
181.870015641	40.0	0.000354051589966	
202.01360299	55.0	0.000492811203003	
265.498731151	63.0	0.000558137893677	
106.916624929	24.0	0.000259876251221	
287.5439661	78.0	0.000756025314331	
311.695777863	69.0	0.000582933425903	
366.752492519	80.0	0.000662088394165	
208.801018071	56.0	0.000510931015015	
39.8497176903	14.0	0.000169038772583	
192.830508713	62.0	0.000527858734131	
343.814891302	80.0	0.00070595741272	
426.565049517	79.0	0.000682830810547	
213.934395601	76.0	0.000836849212646	
392.734686705	76.0	0.000706911087036	
129.911810377	45.0	0.000428915023804	
247.394475548	73.0	0.000632047653198	
302.645989051	81.0	0.000661134719849	
397.292664688	76.0	0.000633955001831	
321.289761728	82.0	0.000674962997437	
214.463409443	46.0	0.000578880310059	
198.972973481	52.0	0.00048303604126	
174.970393164	41.0	0.000391006469727	
301.434366865	78.0	0.000652074813843	
293.462524546	67.0	0.000545024871826	
165.791935518	51.0	0.000436067581177	
44.6542271235	9.0	0.000102043151855	
15.2195444573	7.0	9.98973846436e-05	
395.467098239	81.0	0.000707149505615	
394.883476765	81.0	0.000699043273926	
