Cost	Requests	Runtime
245.761383091	54.0	0.000500917434692	
497.85427537	68.0	0.000566959381104	
274.205958617	50.0	0.00042200088501	
382.666154824	75.0	0.000622987747192	
546.023063214	41.0	0.000378847122192	
340.249804998	76.0	0.000714063644409	
510.146806515	83.0	0.000674962997437	
519.027733298	79.0	0.00065803527832	
347.720982492	83.0	0.000677108764648	
635.447991968	84.0	0.000665903091431	
384.223927619	73.0	0.000608921051025	
334.510672747	75.0	0.000627040863037	
356.93649961	61.0	0.000545024871826	
415.522454724	84.0	0.000671863555908	
261.50813607	43.0	0.000378847122192	
516.421969747	81.0	0.000655889511108	
53.1413210223	24.0	0.000241041183472	
249.950379989	59.0	0.000497817993164	
372.733379331	24.0	0.000240802764893	
267.176989704	68.0	0.000571966171265	
246.529189526	32.0	0.000285148620605	
440.788398437	82.0	0.000675201416016	
360.481822036	76.0	0.000684022903442	
258.640973248	63.0	0.000522136688232	
442.85921325	57.0	0.000499963760376	
248.830161371	56.0	0.000487089157104	
149.12100478	29.0	0.000284910202026	
531.769332023	82.0	0.00066089630127	
109.664916275	24.0	0.000231981277466	
393.567825052	54.0	0.000458955764771	
488.606659669	77.0	0.000649929046631	
402.230547558	79.0	0.000704050064087	
343.250765884	70.0	0.000576972961426	
337.387230224	43.0	0.000380992889404	
276.757859132	29.0	0.000260829925537	
296.376901392	31.0	0.000288009643555	
348.14819077	77.0	0.000647068023682	
211.295608251	37.0	0.000341892242432	
453.536342274	70.0	0.000590801239014	
315.926487216	71.0	0.000677108764648	
359.692547836	60.0	0.000493049621582	
250.058321607	58.0	0.000517845153809	
410.505880194	59.0	0.000519037246704	
395.225815513	79.0	0.000604867935181	
206.06738365	53.0	0.000545978546143	
546.815250442	78.0	0.000677108764648	
291.84165954	40.0	0.000391006469727	
207.825612187	27.0	0.000254154205322	
157.509886453	36.0	0.000372886657715	
456.602548481	80.0	0.000792026519775	
650.836273303	84.0	0.00108504295349	
296.963442401	70.0	0.00102090835571	
385.038692995	81.0	0.00089693069458	
220.041655825	63.0	0.000530958175659	
462.001601873	83.0	0.00073504447937	
386.540276122	80.0	0.000665903091431	
290.784143533	77.0	0.000647068023682	
301.483022368	74.0	0.000594854354858	
376.303609183	82.0	0.000716924667358	
291.458653356	63.0	0.000539064407349	
326.644409792	63.0	0.000550031661987	
238.959811972	60.0	0.000558137893677	
434.905760614	58.0	0.000491142272949	
425.151383502	44.0	0.000389814376831	
309.797856437	67.0	0.000559091567993	
336.368751574	71.0	0.000602960586548	
193.025210471	25.0	0.000247955322266	
