Cost	Requests	Runtime
525.248235387	49.0	7.70092010498e-05	
332.540228765	28.0	7.58171081543e-05	
441.462185919	43.0	7.10487365723e-05	
435.679585361	25.0	5.10215759277e-05	
350.00220735	23.0	4.81605529785e-05	
193.252674524	13.0	3.50475311279e-05	
403.76830294	49.0	8.79764556885e-05	
280.958470259	25.0	4.72068786621e-05	
316.54056414	17.0	5.19752502441e-05	
137.189853707	14.0	3.21865081787e-05	
116.401916752	8.0	2.40802764893e-05	
320.242742879	19.0	4.29153442383e-05	
404.779878662	30.0	7.89165496826e-05	
57.697486947	3.0	1.59740447998e-05	
363.155107776	25.0	4.79221343994e-05	
166.574705205	14.0	3.38554382324e-05	
221.791935518	25.0	5.79357147217e-05	
125.957606878	6.0	2.09808349609e-05	
408.20940332	42.0	7.39097595215e-05	
84.1724420461	5.0	1.90734863281e-05	
321.579812916	16.0	3.71932983398e-05	
334.686154325	23.0	4.6968460083e-05	
85.4751425854	5.0	1.69277191162e-05	
188.184384155	31.0	5.10215759277e-05	
181.870015641	14.0	3.50475311279e-05	
265.519254658	25.0	4.6968460083e-05	
284.450480271	39.0	6.50882720947e-05	
106.916624929	15.0	3.21865081787e-05	
334.452770187	32.0	8.79764556885e-05	
452.10005887	24.0	5.41210174561e-05	
366.752492519	19.0	4.41074371338e-05	
228.715859805	15.0	3.60012054443e-05	
39.8497176903	7.0	1.90734863281e-05	
192.830508713	14.0	3.31401824951e-05	
385.438535146	43.0	7.10487365723e-05	
594.602568807	48.0	7.79628753662e-05	
268.507226892	24.0	6.19888305664e-05	
392.734686705	32.0	6.79492950439e-05	
129.911810377	15.0	3.2901763916e-05	
361.247059375	23.0	4.6968460083e-05	
320.172796305	34.0	5.79357147217e-05	
397.292664688	41.0	6.69956207275e-05	
375.862593019	34.0	5.41210174561e-05	
323.615925253	17.0	5.60283660889e-05	
224.067207041	13.0	4.60147857666e-05	
174.970393164	12.0	3.40938568115e-05	
328.685190507	25.0	5.00679016113e-05	
293.462524546	32.0	5.79357147217e-05	
189.700691023	8.0	2.40802764893e-05	
44.6542271235	6.0	1.78813934326e-05	
15.2195444573	5.0	1.8835067749e-05	
444.145351788	43.0	7.00950622559e-05	
431.79192559	50.0	8.08238983154e-05	
583.217941472	50.0	9.10758972168e-05	
370.572920987	24.0	5.29289245605e-05	
194.057934161	10.0	3.19480895996e-05	
258.695823608	32.0	5.88893890381e-05	
182.948966304	6.0	2.19345092773e-05	
559.756130888	50.0	8.08238983154e-05	
244.822848102	25.0	4.6968460083e-05	
421.538172126	41.0	6.89029693604e-05	
427.210676857	57.0	8.41617584229e-05	
176.617370386	8.0	2.21729278564e-05	
420.055991578	34.0	5.69820404053e-05	
438.468415861	39.0	6.60419464111e-05	
285.554294025	23.0	4.81605529785e-05	
364.365269114	23.0	4.60147857666e-05	
219.870194345	10.0	3.09944152832e-05	
292.53469422	25.0	4.60147857666e-05	
470.704824754	32.0	6.00814819336e-05	
316.689807275	25.0	4.79221343994e-05	
290.443577268	24.0	5.00679016113e-05	
609.330683474	46.0	7.70092010498e-05	
271.818899182	19.0	4.38690185547e-05	
353.254079613	32.0	5.60283660889e-05	
253.967491251	6.0	2.19345092773e-05	
319.512447029	25.0	4.29153442383e-05	
88.5327863739	8.0	2.28881835938e-05	
396.269341892	37.0	6.00814819336e-05	
244.008173236	21.0	4.31537628174e-05	
251.575885243	21.0	4.50611114502e-05	
269.219342077	32.0	5.19752502441e-05	
272.915903841	21.0	6.41345977783e-05	
343.53395822	32.0	6.103515625e-05	
460.902190886	50.0	8.10623168945e-05	
512.21854642	48.0	0.00012993812561	
269.001034212	22.0	4.38690185547e-05	
444.452740429	48.0	9.01222229004e-05	
118.885028331	8.0	2.40802764893e-05	
200.313559211	14.0	3.60012054443e-05	
293.823092088	28.0	5.50746917725e-05	
532.793111001	46.0	0.000110864639282	
138.556509421	15.0	4.60147857666e-05	
295.540228765	28.0	5.00679016113e-05	
316.607993175	26.0	5.50746917725e-05	
288.284280341	23.0	4.6968460083e-05	
563.794121726	47.0	7.70092010498e-05	
450.072995423	43.0	6.98566436768e-05	
469.529066756	48.0	7.70092010498e-05	
333.0720066	25.0	4.81605529785e-05	
208.008171352	25.0	4.38690185547e-05	
261.020480324	32.0	5.29289245605e-05	
287.810585794	27.0	5.10215759277e-05	
352.942505472	25.0	4.79221343994e-05	
556.428642424	57.0	8.70227813721e-05	
230.046163789	24.0	4.29153442383e-05	
350.761644947	28.0	5.60283660889e-05	
204.686166356	18.0	3.91006469727e-05	
313.810829551	25.0	4.79221343994e-05	
502.836203409	55.0	0.000105142593384	
312.913104789	30.0	5.60283660889e-05	
450.599572101	39.0	6.79492950439e-05	
265.159934379	31.0	5.19752502441e-05	
440.766423189	39.0	6.41345977783e-05	
222.189021676	21.0	5.19752502441e-05	
359.053088577	32.0	5.69820404053e-05	
718.606873529	57.0	8.89301300049e-05	
362.904545711	41.0	6.60419464111e-05	
351.410897091	34.0	6.38961791992e-05	
367.321705741	43.0	7.10487365723e-05	
233.138255996	6.0	2.09808349609e-05	
333.532480883	24.0	4.6968460083e-05	
432.664049073	17.0	9.3936920166e-05	
255.276880938	31.0	5.57899475098e-05	
559.586374701	50.0	8.17775726318e-05	
156.2264558	8.0	3.40938568115e-05	
367.479069695	40.0	6.60419464111e-05	
343.309094447	23.0	4.60147857666e-05	
246.097439005	15.0	3.48091125488e-05	
478.732358664	39.0	7.89165496826e-05	
186.79840919	16.0	4.50611114502e-05	
503.856026479	50.0	8.10623168945e-05	
267.664631038	10.0	3.38554382324e-05	
371.027114809	32.0	5.69820404053e-05	
193.070654445	4.0	2.19345092773e-05	
246.896190334	30.0	5.69820404053e-05	
189.441947858	16.0	3.50475311279e-05	
551.051209449	50.0	8.10623168945e-05	
284.309838445	17.0	6.19888305664e-05	
428.654171001	43.0	7.31945037842e-05	
445.220263769	46.0	8.01086425781e-05	
236.800627512	10.0	3.19480895996e-05	
172.435098864	14.0	3.50475311279e-05	
237.788445379	12.0	3.40938568115e-05	
126.209582629	16.0	3.71932983398e-05	
170.183566288	16.0	5.00679016113e-05	
404.683860761	43.0	6.69956207275e-05	
349.126758082	30.0	6.69956207275e-05	
465.818593508	57.0	8.89301300049e-05	
398.989212932	32.0	5.79357147217e-05	
283.151688253	23.0	4.50611114502e-05	
102.360872141	12.0	2.90870666504e-05	
467.829841739	32.0	5.88893890381e-05	
344.003465916	10.0	3.2901763916e-05	
270.175032101	14.0	3.50475311279e-05	
241.840700766	23.0	4.60147857666e-05	
319.975449338	31.0	5.29289245605e-05	
431.79192559	55.0	8.70227813721e-05	
95.7275782326	8.0	2.28881835938e-05	
386.798742326	30.0	5.60283660889e-05	
344.841578538	32.0	6.8187713623e-05	
358.718467914	37.0	7.60555267334e-05	
375.658882469	32.0	6.29425048828e-05	
339.99497319	30.0	5.60283660889e-05	
290.1897754	36.0	6.29425048828e-05	
231.072184458	14.0	4.60147857666e-05	
587.234926169	42.0	7.48634338379e-05	
208.037329298	9.0	2.88486480713e-05	
428.363046369	32.0	5.69820404053e-05	
85.7776010034	6.0	1.90734863281e-05	
498.973692243	48.0	7.79628753662e-05	
281.625126675	16.0	3.50475311279e-05	
388.358524926	32.0	5.60283660889e-05	
494.625876482	50.0	7.70092010498e-05	
131.573905346	14.0	3.38554382324e-05	
417.399880329	32.0	5.69820404053e-05	
76.3014217344	6.0	2.19345092773e-05	
525.595903259	53.0	8.79764556885e-05	
201.602019811	18.0	5.19752502441e-05	
311.722699361	40.0	6.41345977783e-05	
318.224591812	33.0	5.60283660889e-05	
246.090163488	24.0	4.19616699219e-05	
179.745294238	25.0	4.60147857666e-05	
236.949549211	16.0	3.50475311279e-05	
145.760619181	6.0	2.09808349609e-05	
470.580634109	56.0	8.39233398438e-05	
140.558744309	6.0	2.21729278564e-05	
132.196887143	16.0	3.50475311279e-05	
214.379885818	16.0	3.60012054443e-05	
329.010525366	32.0	5.60283660889e-05	
320.791161838	24.0	5.19752502441e-05	
164.142964911	16.0	3.60012054443e-05	
119.222843469	16.0	3.40938568115e-05	
439.561389853	50.0	7.79628753662e-05	
135.343408184	12.0	3.50475311279e-05	
346.719451776	23.0	5.69820404053e-05	
124.588889438	6.0	2.00271606445e-05	
334.516235538	24.0	5.19752502441e-05	
657.9604998	61.0	0.0001060962677	
85.9883713068	11.0	2.40802764893e-05	
233.494254552	10.0	3.09944152832e-05	
511.799524005	50.0	7.60555267334e-05	
427.547832317	41.0	6.8187713623e-05	
429.268362284	41.0	0.000124216079712	
393.802603183	21.0	4.6968460083e-05	
346.802562602	23.0	4.6968460083e-05	
415.533067093	43.0	6.91413879395e-05	
291.423974712	25.0	4.6968460083e-05	
233.679092835	25.0	4.60147857666e-05	
527.611867277	50.0	7.91549682617e-05	
147.913838208	10.0	3.09944152832e-05	
306.059497736	32.0	5.50746917725e-05	
519.821624459	42.0	7.29560852051e-05	
83.6194031662	6.0	2.00271606445e-05	
198.136995499	15.0	3.40938568115e-05	
256.018899943	21.0	4.50611114502e-05	
113.329118121	16.0	3.31401824951e-05	
406.996796712	32.0	5.69820404053e-05	
201.889992482	10.0	2.90870666504e-05	
319.940387393	34.0	5.91278076172e-05	
93.7991323624	13.0	3.40938568115e-05	
308.731120235	23.0	4.38690185547e-05	
430.396241537	40.0	6.50882720947e-05	
657.216264145	53.0	8.60691070557e-05	
402.221259622	39.0	6.38961791992e-05	
385.159561625	32.0	5.57899475098e-05	
283.139191262	25.0	4.60147857666e-05	
415.212464397	41.0	6.60419464111e-05	
331.052649941	32.0	5.60283660889e-05	
198.206871932	16.0	3.38554382324e-05	
196.094694809	34.0	5.48362731934e-05	
399.922860636	50.0	7.41481781006e-05	
491.989572233	39.0	6.8187713623e-05	
243.801380787	23.0	4.79221343994e-05	
160.674699162	15.0	3.40938568115e-05	
226.363289855	4.0	2.09808349609e-05	
271.593393848	16.0	3.60012054443e-05	
133.210212473	6.0	2.00271606445e-05	
156.259127259	8.0	2.31266021729e-05	
115.334900866	14.0	3.00407409668e-05	
313.037304063	23.0	4.48226928711e-05	
625.604554207	57.0	8.9168548584e-05	
87.0919054792	6.0	1.78813934326e-05	
104.363463618	8.0	2.28881835938e-05	
148.586947141	12.0	3.19480895996e-05	
98.7329208475	6.0	2.00271606445e-05	
358.220700736	34.0	5.91278076172e-05	
220.501972136	25.0	4.41074371338e-05	
520.889804582	50.0	7.5101852417e-05	
147.136472129	6.0	2.09808349609e-05	
162.287767798	16.0	3.09944152832e-05	
170.866520563	8.0	2.28881835938e-05	
184.700382509	14.0	3.2901763916e-05	
281.445001851	32.0	6.29425048828e-05	
389.602890753	41.0	6.5803527832e-05	
378.064245496	23.0	4.6968460083e-05	
363.991276244	41.0	6.8187713623e-05	
120.51372431	6.0	2.09808349609e-05	
549.684850312	41.0	6.60419464111e-05	
495.095520753	41.0	6.8187713623e-05	
125.211056047	16.0	3.48091125488e-05	
453.92556781	41.0	6.79492950439e-05	
233.289118947	12.0	3.31401824951e-05	
231.28084967	16.0	4.48226928711e-05	
175.688230952	16.0	3.60012054443e-05	
85.5375888582	6.0	2.09808349609e-05	
140.925540973	6.0	2.19345092773e-05	
411.166020266	24.0	5.10215759277e-05	
344.846571143	25.0	4.6968460083e-05	
396.834625866	31.0	5.22136688232e-05	
216.729381873	16.0	3.50475311279e-05	
190.329850496	24.0	4.19616699219e-05	
271.768409108	16.0	3.38554382324e-05	
375.832165835	41.0	6.69956207275e-05	
433.463089053	24.0	5.19752502441e-05	
118.566787203	8.0	2.19345092773e-05	
227.526660634	12.0	3.31401824951e-05	
339.451286251	28.0	5.31673431396e-05	
165.586535575	8.0	2.50339508057e-05	
221.417668466	24.0	4.41074371338e-05	
449.554487948	39.0	6.72340393066e-05	
354.211094446	16.0	4.98294830322e-05	
31.0161248385	5.0	2.69412994385e-05	
291.207763142	23.0	5.81741333008e-05	
288.471644887	12.0	3.21865081787e-05	
56.0	15.0	2.59876251221e-05	
229.461623193	32.0	5.69820404053e-05	
222.834341747	12.0	5.19752502441e-05	
80.7789957476	6.0	2.09808349609e-05	
454.051854769	32.0	5.69820404053e-05	
323.291874746	25.0	4.6968460083e-05	
206.927747857	19.0	5.19752502441e-05	
188.184384155	31.0	5.10215759277e-05	
520.696350351	50.0	7.91549682617e-05	
155.089728662	8.0	2.21729278564e-05	
322.982912087	23.0	4.60147857666e-05	
211.654392711	16.0	3.60012054443e-05	
175.169137728	23.0	4.50611114502e-05	
422.781656342	37.0	6.69956207275e-05	
110.608371914	10.0	3.19480895996e-05	
367.215511995	48.0	9.79900360107e-05	
453.1723211	50.0	7.91549682617e-05	
512.834225426	33.0	6.41345977783e-05	
37.2931642634	8.0	1.90734863281e-05	
217.191963472	16.0	3.60012054443e-05	
273.398897649	14.0	3.40938568115e-05	
302.358870408	30.0	5.19752502441e-05	
434.653036912	38.0	0.000107049942017	
262.45423489	25.0	5.81741333008e-05	
95.7088093489	6.0	2.09808349609e-05	
748.26769402	62.0	0.000101089477539	
201.268361438	4.0	2.09808349609e-05	
109.220183928	8.0	2.28881835938e-05	
227.815965414	16.0	3.50475311279e-05	
296.190036139	26.0	5.48362731934e-05	
195.602019811	11.0	2.88486480713e-05	
746.120506513	62.0	9.98973846436e-05	
301.721296742	25.0	4.60147857666e-05	
187.038995274	8.0	2.78949737549e-05	
393.67341861	32.0	5.79357147217e-05	
265.067987583	17.0	5.79357147217e-05	
221.629858034	16.0	3.50475311279e-05	
204.532846557	23.0	4.31537628174e-05	
362.97633879	40.0	6.41345977783e-05	
404.854933508	43.0	8.98838043213e-05	
325.037488192	25.0	4.60147857666e-05	
131.197228866	10.0	3.09944152832e-05	
188.053956535	16.0	3.31401824951e-05	
335.681409396	32.0	5.69820404053e-05	
375.13948194	43.0	6.79492950439e-05	
361.928879144	34.0	5.88893890381e-05	
163.790386849	17.0	3.69548797607e-05	
328.014299851	17.0	4.19616699219e-05	
85.7088093489	5.0	1.81198120117e-05	
257.753203077	25.0	4.72068786621e-05	
315.848778895	23.0	4.6968460083e-05	
147.229523682	12.0	3.19480895996e-05	
260.516460687	23.0	4.60147857666e-05	
123.530832782	16.0	3.40938568115e-05	
363.928879144	48.0	7.58171081543e-05	
206.110710248	16.0	3.60012054443e-05	
307.362868922	30.0	5.50746917725e-05	
514.779926896	50.0	7.70092010498e-05	
93.2353184419	4.0	1.8835067749e-05	
173.469467283	25.0	4.38690185547e-05	
157.412731661	15.0	3.40938568115e-05	
310.532410513	24.0	5.00679016113e-05	
368.392212867	43.0	6.79492950439e-05	
77.7151195014	6.0	2.00271606445e-05	
210.540228765	20.0	4.10079956055e-05	
126.417025988	14.0	3.21865081787e-05	
108.586204987	8.0	2.40802764893e-05	
554.341686225	50.0	7.89165496826e-05	
410.286306554	32.0	5.79357147217e-05	
75.3923072999	7.0	1.81198120117e-05	
183.525921723	10.0	2.78949737549e-05	
424.215664884	41.0	6.69956207275e-05	
488.461579204	24.0	5.19752502441e-05	
337.040601343	41.0	6.50882720947e-05	
291.386408829	34.0	5.69820404053e-05	
88.8223631677	13.0	3.40938568115e-05	
316.60047359	32.0	5.50746917725e-05	
186.212688427	12.0	3.2901763916e-05	
57.706152185	6.0	1.71661376953e-05	
262.428388096	17.0	4.10079956055e-05	
483.113544054	57.0	8.60691070557e-05	
53.0754180389	7.0	1.78813934326e-05	
168.694840572	24.0	4.38690185547e-05	
317.430315205	33.0	5.48362731934e-05	
222.438968883	16.0	3.40938568115e-05	
416.06623846	28.0	5.60283660889e-05	
342.979698577	41.0	6.60419464111e-05	
338.103626655	35.0	6.38961791992e-05	
464.683450486	41.0	6.8187713623e-05	
228.921333561	17.0	4.29153442383e-05	
290.944538784	32.0	5.60283660889e-05	
466.510748645	39.0	6.69956207275e-05	
264.175032101	23.0	4.41074371338e-05	
405.798314386	32.0	5.60283660889e-05	
456.7779714	41.0	6.69956207275e-05	
136.020432276	6.0	2.19345092773e-05	
268.811387372	25.0	4.57763671875e-05	
594.343053907	55.0	8.82148742676e-05	
180.425143863	16.0	3.50475311279e-05	
41.7851648316	6.0	1.81198120117e-05	
465.333008441	48.0	7.41481781006e-05	
293.084486169	34.0	5.3882598877e-05	
334.451025881	32.0	5.50746917725e-05	
149.733436374	17.0	3.79085540771e-05	
456.043273202	53.0	8.39233398438e-05	
573.340632272	62.0	9.29832458496e-05	
307.512100224	39.0	6.69956207275e-05	
158.419646766	14.0	3.00407409668e-05	
183.525921723	16.0	3.38554382324e-05	
344.479398726	49.0	7.10487365723e-05	
47.1725046566	6.0	2.09808349609e-05	
138.110682937	13.0	3.2901763916e-05	
478.064467613	39.0	6.72340393066e-05	
477.234395779	41.0	6.60419464111e-05	
180.281150606	23.0	4.38690185547e-05	
217.993597187	14.0	3.40938568115e-05	
438.891052902	57.0	0.000170946121216	
287.140007437	19.0	4.6968460083e-05	
404.174064017	24.0	5.22136688232e-05	
489.569681544	44.0	7.60555267334e-05	
427.41788571	41.0	7.00950622559e-05	
464.106426214	34.0	5.91278076172e-05	
217.053823243	8.0	2.40802764893e-05	
74.8465096047	6.0	1.81198120117e-05	
511.486063125	50.0	7.79628753662e-05	
217.713959319	31.0	5.07831573486e-05	
320.878553317	25.0	4.6968460083e-05	
573.860776076	55.0	0.000108957290649	
85.4751425854	8.0	1.81198120117e-05	
157.134936958	24.0	4.31537628174e-05	
546.046723127	46.0	7.58171081543e-05	
179.227127816	14.0	3.60012054443e-05	
207.365113209	25.0	4.91142272949e-05	
259.586728775	14.0	4.48226928711e-05	
161.419400199	15.0	3.48091125488e-05	
179.580094173	14.0	3.40938568115e-05	
427.015640529	32.0	5.79357147217e-05	
295.123960304	32.0	5.98430633545e-05	
137.706761919	8.0	2.40802764893e-05	
250.417914303	19.0	4.38690185547e-05	
187.543902344	10.0	3.09944152832e-05	
258.015027835	23.0	4.6968460083e-05	
429.05473172	39.0	6.38961791992e-05	
441.233808446	54.0	8.48770141602e-05	
175.552127847	22.0	4.29153442383e-05	
249.385363873	31.0	6.19888305664e-05	
307.698745605	16.0	3.50475311279e-05	
219.781325206	28.0	4.91142272949e-05	
180.037108335	14.0	3.40938568115e-05	
332.771949334	41.0	6.79492950439e-05	
354.288256648	34.0	5.69820404053e-05	
240.058120646	21.0	4.41074371338e-05	
327.193512135	19.0	4.00543212891e-05	
335.0102745	34.0	6.103515625e-05	
311.821758695	32.0	5.48362731934e-05	
261.1169818	23.0	4.41074371338e-05	
310.588238668	32.0	5.72204589844e-05	
495.029526672	29.0	5.91278076172e-05	
224.000484934	16.0	3.40938568115e-05	
322.755158038	32.0	5.48362731934e-05	
480.129283558	32.0	5.60283660889e-05	
195.760231118	16.0	4.60147857666e-05	
178.892798277	16.0	3.50475311279e-05	
115.361682411	24.0	3.88622283936e-05	
224.989468128	14.0	3.2901763916e-05	
161.436291907	12.0	3.2901763916e-05	
111.360872141	13.0	3.2901763916e-05	
320.874965321	28.0	5.3882598877e-05	
286.168302545	14.0	3.40938568115e-05	
518.573685891	42.0	7.31945037842e-05	
174.89104636	23.0	6.8187713623e-05	
387.536883017	46.0	7.60555267334e-05	
61.800378285	16.0	3.19480895996e-05	
244.976400269	28.0	5.29289245605e-05	
439.174634428	24.0	5.31673431396e-05	
215.421339732	16.0	3.60012054443e-05	
223.101604668	23.0	4.41074371338e-05	
183.226570796	6.0	2.19345092773e-05	
229.364051517	10.0	2.8133392334e-05	
169.576114853	14.0	4.50611114502e-05	
361.706971904	28.0	5.50746917725e-05	
236.949549211	16.0	3.50475311279e-05	
387.813091786	32.0	5.69820404053e-05	
146.90394519	8.0	2.31266021729e-05	
392.148311488	43.0	6.98566436768e-05	
144.188325529	14.0	3.40938568115e-05	
189.704381008	13.0	3.31401824951e-05	
423.320926049	34.0	5.79357147217e-05	
307.098228607	25.0	4.38690185547e-05	
392.541774824	32.0	5.60283660889e-05	
176.282380367	12.0	3.981590271e-05	
293.008602107	23.0	4.48226928711e-05	
403.728155942	39.0	6.31809234619e-05	
467.523645863	41.0	6.69956207275e-05	
201.036924885	23.0	4.31537628174e-05	
75.8924879966	6.0	2.09808349609e-05	
139.819232514	4.0	2.00271606445e-05	
403.671815274	41.0	8.51154327393e-05	
114.880674825	4.0	2.00271606445e-05	
98.0670243262	6.0	2.09808349609e-05	
366.181157992	34.0	5.79357147217e-05	
114.49026571	6.0	2.09808349609e-05	
342.281784752	32.0	8.79764556885e-05	
245.339764665	14.0	3.50475311279e-05	
363.074926741	41.0	6.60419464111e-05	
198.645693352	16.0	3.40938568115e-05	
258.07609752	25.0	4.72068786621e-05	
165.628574818	13.0	3.19480895996e-05	
473.73918477	39.0	6.79492950439e-05	
179.072923102	8.0	2.31266021729e-05	
295.540228765	21.0	4.48226928711e-05	
442.231028148	32.0	5.60283660889e-05	
648.072432239	57.0	8.79764556885e-05	
535.32680244	33.0	6.29425048828e-05	
360.895953913	25.0	4.98294830322e-05	
118.64419688	16.0	3.19480895996e-05	
211.885034531	33.0	5.00679016113e-05	
249.320380045	17.0	4.10079956055e-05	
91.9413741549	8.0	2.00271606445e-05	
48.3838816136	4.0	1.59740447998e-05	
237.242064573	21.0	4.38690185547e-05	
425.259657702	41.0	8.60691070557e-05	
450.501116277	41.0	6.69956207275e-05	
155.541310966	16.0	3.09944152832e-05	
268.035879483	30.0	5.57899475098e-05	
196.495104919	14.0	3.38554382324e-05	
226.848376566	14.0	3.38554382324e-05	
328.733504216	48.0	7.20024108887e-05	
151.291597864	8.0	2.31266021729e-05	
63.9396237475	8.0	2.19345092773e-05	
438.228015025	41.0	6.91413879395e-05	
220.736993243	19.0	4.31537628174e-05	
218.927532104	12.0	3.31401824951e-05	
281.680556599	10.0	3.09944152832e-05	
343.491472474	26.0	5.10215759277e-05	
183.948489233	6.0	2.09808349609e-05	
303.22951229	19.0	4.29153442383e-05	
427.624337199	32.0	5.69820404053e-05	
342.609746529	32.0	5.50746917725e-05	
406.784515117	41.0	6.8187713623e-05	
234.839071028	10.0	2.98023223877e-05	
294.585764749	37.0	6.41345977783e-05	
324.323611485	32.0	5.60283660889e-05	
148.854910597	12.0	3.19480895996e-05	
433.861645819	41.0	6.98566436768e-05	
383.447590992	57.0	8.41617584229e-05	
209.173631759	18.0	3.81469726562e-05	
112.752847322	10.0	3.69548797607e-05	
254.959573324	25.0	4.6968460083e-05	
130.098393978	8.0	2.19345092773e-05	
470.202962193	41.0	6.89029693604e-05	
285.13731672	21.0	4.50611114502e-05	
242.840198866	16.0	3.40938568115e-05	
546.192619488	39.0	6.60419464111e-05	
447.166906599	32.0	5.88893890381e-05	
294.431618373	32.0	5.48362731934e-05	
159.505291625	8.0	2.31266021729e-05	
360.242140255	48.0	7.82012939453e-05	
483.785350175	53.0	8.58306884766e-05	
165.471853161	6.0	2.00271606445e-05	
253.984803672	25.0	4.60147857666e-05	
346.828473636	43.0	6.60419464111e-05	
379.696886692	41.0	7.60555267334e-05	
272.145655061	21.0	5.41210174561e-05	
310.4130488	30.0	5.60283660889e-05	
231.174751141	32.0	5.19752502441e-05	
209.14890337	12.0	3.50475311279e-05	
182.497555461	8.0	2.31266021729e-05	
136.540228765	21.0	4.31537628174e-05	
266.211329741	23.0	4.48226928711e-05	
385.873883933	17.0	4.19616699219e-05	
387.025436759	28.0	5.3882598877e-05	
99.0218972182	8.0	2.31266021729e-05	
521.73194118	42.0	7.41481781006e-05	
419.461369609	50.0	7.39097595215e-05	
267.396002357	28.0	5.22136688232e-05	
341.884418008	17.0	4.19616699219e-05	
170.471267762	15.0	3.50475311279e-05	
149.189521254	6.0	2.19345092773e-05	
505.468535591	29.0	6.103515625e-05	
178.122949096	16.0	3.09944152832e-05	
543.61868387	48.0	7.89165496826e-05	
572.679782207	50.0	7.79628753662e-05	
356.178411535	37.0	6.60419464111e-05	
347.198923844	34.0	8.58306884766e-05	
491.396241537	48.0	7.5101852417e-05	
121.029374938	8.0	2.28881835938e-05	
297.801684403	40.0	6.38961791992e-05	
220.737767782	16.0	3.38554382324e-05	
271.249501476	31.0	5.29289245605e-05	
170.949549211	22.0	4.79221343994e-05	
166.888949373	12.0	3.2901763916e-05	
186.648501423	16.0	3.50475311279e-05	
291.494682426	33.0	5.3882598877e-05	
557.619521752	41.0	6.91413879395e-05	
209.129296897	25.0	4.41074371338e-05	
606.131344859	50.0	7.79628753662e-05	
56.0	15.0	2.8133392334e-05	
423.377962109	46.0	7.5101852417e-05	
218.221666964	23.0	4.60147857666e-05	
445.241590939	37.0	6.50882720947e-05	
167.197129642	12.0	3.21865081787e-05	
172.150907906	16.0	3.40938568115e-05	
618.238934647	57.0	8.89301300049e-05	
423.697809105	32.0	5.60283660889e-05	
525.580634109	57.0	8.70227813721e-05	
518.65795441	54.0	8.51154327393e-05	
343.193544273	31.0	5.41210174561e-05	
388.315138125	41.0	6.60419464111e-05	
349.489498115	40.0	6.38961791992e-05	
129.600732703	6.0	2.09808349609e-05	
334.073332328	27.0	5.19752502441e-05	
516.811090103	29.0	6.103515625e-05	
258.524741658	23.0	4.50611114502e-05	
162.6280651	16.0	3.50475311279e-05	
232.536896118	10.0	3.19480895996e-05	
346.001176539	25.0	4.50611114502e-05	
290.906868847	25.0	4.72068786621e-05	
442.23697598	50.0	7.70092010498e-05	
175.746354369	16.0	3.38554382324e-05	
31.0161248385	5.0	1.69277191162e-05	
160.067024326	13.0	3.19480895996e-05	
168.111901939	13.0	3.00407409668e-05	
289.425644751	16.0	3.38554382324e-05	
224.517492291	23.0	4.38690185547e-05	
468.925919175	33.0	6.07967376709e-05	
291.954530269	21.0	4.50611114502e-05	
